slug,brand,name,url,listed_price_usd,missing_parts_cost_usd,real_build_cost_usd,completeness_pct,cost_per_wh_usd,cost_per_w_usd,panel_watts,storage_wh,inverter_watts,voltage,chemistry,retailer,price_low_6mo_usd,price_high_6mo_usd,price_points_6mo,price_observed_at
anker-3200w-plus-quad-kit-f3800p-4-x-200w-rigid-panels,Anker,"Anker F3800 [PLUS] - 3,840Wh / 6,000W Portable Power Station | 120V/240V Output | 3,200W Solar Input | Choose Your Bundle Option | 5-Year Warranty - Quad Kit [F3800P + 4 x 200W Rigid Panels]",https://offgridempire.com/kits/anker-3200w-plus-quad-kit-f3800p-4-x-200w-rigid-panels,2992,0,2992,86,0.78,0.94,3200,3840,6000,48,LiFePO4,Shop Solar Kits,2991.94,3789,89,2026-08-28
anker-400w-anker-solix-c1000-gen-2-1-x-400w-solar-panel,Anker,"Anker SOLIX C1000 Gen2 Portable Power Station | 1,024Wh / 2,000W | 49-Min UltraFast Recharge | 600W Solar Input | Choose Your Bundle Option | 5-Year Warranty - C1000 Gen 2 + 1 x 400W Solar Panel",https://offgridempire.com/kits/anker-400w-anker-solix-c1000-gen-2-1-x-400w-solar-panel,870,0,870,86,0.85,2.17,400,1024,2000,48,LiFePO4,Shop Solar Kits,829.99,899,87,2026-08-28
anker-410w-plus-smart-home-kit-smart-home-panel-16-x-410,Anker,"Anker F3800 [PLUS] Dual Kits - 7,680Wh / 6,000W | 120V/240V Output | 6,400W Solar Input | Choose Your Bundle Option | 5-Year Warranty - Smart Home Kit [Smart Home Panel + 16 x 410W Solar Panel + 4 x XP Batteries]",https://offgridempire.com/kits/anker-410w-plus-smart-home-kit-smart-home-panel-16-x-410,15685,0,15685,86,2.04,38.26,410,7680,6000,48,LiFePO4,Shop Solar Kits,15685.21,21899,86,2026-08-28
anker-48kw-anker-solix-12kwh-base-12-x-400w-solar-panels-automa,Anker,Anker SOLIX E10 DUAL - Whole Home Backup System | 12-48 kWh LiFePO4 Battery | Up to 20kW Turbo Output | Smart Grid & Storm-Guard - 12kWh (base) / 12 x 400W Solar Panels / Automatic,https://offgridempire.com/kits/anker-48kw-anker-solix-12kwh-base-12-x-400w-solar-panels-automa,10835,0,10835,71,0.9,27.09,400,12000,0,48,LiFePO4,Shop Solar Kits,10835.43,11035.43,62,2026-06-18
anker-48kw-anker-solix-12kwh-base-12-x-400w-solar-panels-none,Anker,Anker SOLIX E10 DUAL - Whole Home Backup System | 12-48 kWh LiFePO4 Battery | Up to 20kW Turbo Output | Smart Grid & Storm-Guard - 12kWh (base) / 12 x 400W Solar Panels / None,https://offgridempire.com/kits/anker-48kw-anker-solix-12kwh-base-12-x-400w-solar-panels-none,9246,0,9246,71,0.77,23.11,400,12000,0,48,LiFePO4,Shop Solar Kits,9245.93,9445.93,62,2026-06-18
anker-48kw-anker-solix-12kwh-base-18-x-400w-solar-panels-automa,Anker,Anker SOLIX E10 DUAL - Whole Home Backup System | 12-48 kWh LiFePO4 Battery | Up to 20kW Turbo Output | Smart Grid & Storm-Guard - 12kWh (base) / 18 x 400W Solar Panels / Automatic,https://offgridempire.com/kits/anker-48kw-anker-solix-12kwh-base-18-x-400w-solar-panels-automa,11704,0,11704,71,0.98,29.26,400,12000,0,48,LiFePO4,Shop Solar Kits,11703.75,11903.75,62,2026-06-18
anker-48kw-anker-solix-12kwh-base-18-x-400w-solar-panels-none,Anker,Anker SOLIX E10 DUAL - Whole Home Backup System | 12-48 kWh LiFePO4 Battery | Up to 20kW Turbo Output | Smart Grid & Storm-Guard - 12kWh (base) / 18 x 400W Solar Panels / None,https://offgridempire.com/kits/anker-48kw-anker-solix-12kwh-base-18-x-400w-solar-panels-none,10112,0,10112,71,0.84,25.28,400,12000,0,48,LiFePO4,Shop Solar Kits,10111.64,10311.64,62,2026-06-18
anker-48kw-anker-solix-12kwh-base-8-x-400w-solar-panels-automat,Anker,Anker SOLIX E10 DUAL - Whole Home Backup System | 12-48 kWh LiFePO4 Battery | Up to 20kW Turbo Output | Smart Grid & Storm-Guard - 12kWh (base) / 8 x 400W Solar Panels / Automatic,https://offgridempire.com/kits/anker-48kw-anker-solix-12kwh-base-8-x-400w-solar-panels-automat,10151,0,10151,71,0.85,25.38,400,12000,0,48,LiFePO4,Shop Solar Kits,10150.54,10350.54,62,2026-06-18
anker-48kw-anker-solix-12kwh-base-8-x-400w-solar-panels-none,Anker,Anker SOLIX E10 DUAL - Whole Home Backup System | 12-48 kWh LiFePO4 Battery | Up to 20kW Turbo Output | Smart Grid & Storm-Guard - 12kWh (base) / 8 x 400W Solar Panels / None,https://offgridempire.com/kits/anker-48kw-anker-solix-12kwh-base-8-x-400w-solar-panels-none,8556,0,8556,71,0.71,21.39,400,12000,0,48,LiFePO4,Shop Solar Kits,8555.95,8755.95,62,2026-06-18
anker-48kw-anker-solix-12kwh-base-none-automatic,Anker,Anker SOLIX E10 DUAL - Whole Home Backup System | 12-48 kWh LiFePO4 Battery | Up to 20kW Turbo Output | Smart Grid & Storm-Guard - 12kWh (base) / None / Automatic,https://offgridempire.com/kits/anker-48kw-anker-solix-12kwh-base-none-automatic,9198,0,9198,71,0.77,23,400,12000,0,48,LiFePO4,Shop Solar Kits,8798,10098,62,2026-06-18
anker-48kw-anker-solix-12kwh-base-none-none,Anker,Anker SOLIX E10 DUAL - Whole Home Backup System | 12-48 kWh LiFePO4 Battery | Up to 20kW Turbo Output | Smart Grid & Storm-Guard - 12kWh (base) / None / None,https://offgridempire.com/kits/anker-48kw-anker-solix-12kwh-base-none-none,7998,0,7998,71,0.67,20,400,12000,0,48,LiFePO4,Shop Solar Kits,7599,8598,65,2026-06-21
anker-48kw-anker-solix-24kwh-12-x-400w-solar-panels-automatic,Anker,Anker SOLIX E10 DUAL - Whole Home Backup System | 12-48 kWh LiFePO4 Battery | Up to 20kW Turbo Output | Smart Grid & Storm-Guard - 24kWh / 12 x 400W Solar Panels / Automatic,https://offgridempire.com/kits/anker-48kw-anker-solix-24kwh-12-x-400w-solar-panels-automatic,14735,0,14735,71,0.61,36.84,400,24000,0,48,LiFePO4,Shop Solar Kits,14734.54,14934.54,62,2026-06-18
anker-48kw-anker-solix-24kwh-12-x-400w-solar-panels-none,Anker,Anker SOLIX E10 DUAL - Whole Home Backup System | 12-48 kWh LiFePO4 Battery | Up to 20kW Turbo Output | Smart Grid & Storm-Guard - 24kWh / 12 x 400W Solar Panels / None,https://offgridempire.com/kits/anker-48kw-anker-solix-24kwh-12-x-400w-solar-panels-none,12895,0,12895,71,0.54,32.24,400,24000,0,48,LiFePO4,Shop Solar Kits,12895.28,13095.28,62,2026-06-18
anker-48kw-anker-solix-24kwh-18-x-400w-solar-panels-automatic,Anker,Anker SOLIX E10 DUAL - Whole Home Backup System | 12-48 kWh LiFePO4 Battery | Up to 20kW Turbo Output | Smart Grid & Storm-Guard - 24kWh / 18 x 400W Solar Panels / Automatic,https://offgridempire.com/kits/anker-48kw-anker-solix-24kwh-18-x-400w-solar-panels-automatic,15603,0,15603,71,0.65,39.01,400,24000,0,48,LiFePO4,Shop Solar Kits,15602.53,15802.53,62,2026-06-18
anker-48kw-anker-solix-24kwh-18-x-400w-solar-panels-none,Anker,Anker SOLIX E10 DUAL - Whole Home Backup System | 12-48 kWh LiFePO4 Battery | Up to 20kW Turbo Output | Smart Grid & Storm-Guard - 24kWh / 18 x 400W Solar Panels / None,https://offgridempire.com/kits/anker-48kw-anker-solix-24kwh-18-x-400w-solar-panels-none,13774,0,13774,71,0.57,34.44,400,24000,0,48,LiFePO4,Shop Solar Kits,13773.74,13973.74,62,2026-06-18
anker-48kw-anker-solix-24kwh-8-x-400w-solar-panels-automatic,Anker,Anker SOLIX E10 DUAL - Whole Home Backup System | 12-48 kWh LiFePO4 Battery | Up to 20kW Turbo Output | Smart Grid & Storm-Guard - 24kWh / 8 x 400W Solar Panels / Automatic,https://offgridempire.com/kits/anker-48kw-anker-solix-24kwh-8-x-400w-solar-panels-automatic,14047,0,14047,71,0.59,35.12,400,24000,0,48,LiFePO4,Shop Solar Kits,14046.93,14246.93,62,2026-06-18
anker-48kw-anker-solix-24kwh-8-x-400w-solar-panels-none,Anker,Anker SOLIX E10 DUAL - Whole Home Backup System | 12-48 kWh LiFePO4 Battery | Up to 20kW Turbo Output | Smart Grid & Storm-Guard - 24kWh / 8 x 400W Solar Panels / None,https://offgridempire.com/kits/anker-48kw-anker-solix-24kwh-8-x-400w-solar-panels-none,12217,0,12217,71,0.51,30.54,400,24000,0,48,LiFePO4,Shop Solar Kits,12217.32,12417.32,62,2026-06-18
anker-48kw-anker-solix-24kwh-none-automatic,Anker,Anker SOLIX E10 DUAL - Whole Home Backup System | 12-48 kWh LiFePO4 Battery | Up to 20kW Turbo Output | Smart Grid & Storm-Guard - 24kWh / None / Automatic,https://offgridempire.com/kits/anker-48kw-anker-solix-24kwh-none-automatic,13198,0,13198,71,0.55,32.99,400,24000,0,48,LiFePO4,Shop Solar Kits,12798,14098,62,2026-06-18
anker-48kw-anker-solix-24kwh-none-none,Anker,Anker SOLIX E10 DUAL - Whole Home Backup System | 12-48 kWh LiFePO4 Battery | Up to 20kW Turbo Output | Smart Grid & Storm-Guard - 24kWh / None / None,https://offgridempire.com/kits/anker-48kw-anker-solix-24kwh-none-none,11299,0,11299,71,0.47,28.25,400,24000,0,48,LiFePO4,Shop Solar Kits,11299,12598,65,2026-06-21
anker-48kw-anker-solix-48kwh-12-x-400w-solar-panels-automatic,Anker,Anker SOLIX E10 DUAL - Whole Home Backup System | 12-48 kWh LiFePO4 Battery | Up to 20kW Turbo Output | Smart Grid & Storm-Guard - 48kWh / 12 x 400W Solar Panels / Automatic,https://offgridempire.com/kits/anker-48kw-anker-solix-48kwh-12-x-400w-solar-panels-automatic,22155,0,22155,71,0.46,55.39,400,48000,0,48,LiFePO4,Shop Solar Kits,22154.85,22254.85,62,2026-06-18
anker-48kw-anker-solix-48kwh-12-x-400w-solar-panels-none,Anker,Anker SOLIX E10 DUAL - Whole Home Backup System | 12-48 kWh LiFePO4 Battery | Up to 20kW Turbo Output | Smart Grid & Storm-Guard - 48kWh / 12 x 400W Solar Panels / None,https://offgridempire.com/kits/anker-48kw-anker-solix-48kwh-12-x-400w-solar-panels-none,20415,0,20415,71,0.43,51.04,400,48000,0,48,LiFePO4,Shop Solar Kits,20415.36,20415.36,62,2026-06-18
anker-48kw-anker-solix-48kwh-18-x-400w-solar-panels-automatic,Anker,Anker SOLIX E10 DUAL - Whole Home Backup System | 12-48 kWh LiFePO4 Battery | Up to 20kW Turbo Output | Smart Grid & Storm-Guard - 48kWh / 18 x 400W Solar Panels / Automatic,https://offgridempire.com/kits/anker-48kw-anker-solix-48kwh-18-x-400w-solar-panels-automatic,22683,0,22683,71,0.47,56.71,400,48000,0,48,LiFePO4,Shop Solar Kits,22682.93,23102.93,62,2026-06-18
anker-48kw-anker-solix-48kwh-18-x-400w-solar-panels-none,Anker,Anker SOLIX E10 DUAL - Whole Home Backup System | 12-48 kWh LiFePO4 Battery | Up to 20kW Turbo Output | Smart Grid & Storm-Guard - 48kWh / 18 x 400W Solar Panels / None,https://offgridempire.com/kits/anker-48kw-anker-solix-48kwh-18-x-400w-solar-panels-none,20993,0,20993,71,0.44,52.48,400,48000,0,48,LiFePO4,Shop Solar Kits,20993.34,21293.34,62,2026-06-18
anker-48kw-anker-solix-48kwh-8-x-400w-solar-panels-automatic,Anker,Anker SOLIX E10 DUAL - Whole Home Backup System | 12-48 kWh LiFePO4 Battery | Up to 20kW Turbo Output | Smart Grid & Storm-Guard - 48kWh / 8 x 400W Solar Panels / Automatic,https://offgridempire.com/kits/anker-48kw-anker-solix-48kwh-8-x-400w-solar-panels-automatic,21566,0,21566,71,0.45,53.91,400,48000,0,48,LiFePO4,Shop Solar Kits,21566.45,21566.45,62,2026-06-18
anker-48kw-anker-solix-48kwh-8-x-400w-solar-panels-none,Anker,Anker SOLIX E10 DUAL - Whole Home Backup System | 12-48 kWh LiFePO4 Battery | Up to 20kW Turbo Output | Smart Grid & Storm-Guard - 48kWh / 8 x 400W Solar Panels / None,https://offgridempire.com/kits/anker-48kw-anker-solix-48kwh-8-x-400w-solar-panels-none,19528,0,19528,71,0.41,48.82,400,48000,0,48,LiFePO4,Shop Solar Kits,19527.96,19727.96,62,2026-06-18
anker-48kw-anker-solix-48kwh-none-automatic,Anker,Anker SOLIX E10 DUAL - Whole Home Backup System | 12-48 kWh LiFePO4 Battery | Up to 20kW Turbo Output | Smart Grid & Storm-Guard - 48kWh / None / Automatic,https://offgridempire.com/kits/anker-48kw-anker-solix-48kwh-none-automatic,20399,0,20399,71,0.42,51,400,48000,0,48,LiFePO4,Shop Solar Kits,20399,22597,62,2026-06-18
anker-48kw-anker-solix-48kwh-none-none,Anker,Anker SOLIX E10 DUAL - Whole Home Backup System | 12-48 kWh LiFePO4 Battery | Up to 20kW Turbo Output | Smart Grid & Storm-Guard - 48kWh / None / None,https://offgridempire.com/kits/anker-48kw-anker-solix-48kwh-none-none,18599,0,18599,71,0.39,46.5,400,48000,0,48,LiFePO4,Shop Solar Kits,18599,20598,65,2026-06-21
anker-4kw-anker-solix-c2000-gen-2-200w-solar-panel,Anker,"Anker SOLIX C2000 Gen2 Portable Power Station | 2,048Wh / 2,400W (4,000W Peak) | 58-Min UltraFast Recharge | Expandable to 4kWh | Choose Your Bundle | 5-Year Warranty - C2000 Gen 2 + 200W Solar Panel",https://offgridempire.com/kits/anker-4kw-anker-solix-c2000-gen-2-200w-solar-panel,1300,0,1300,86,0.63,6.5,200,2048,2400,12,Unknown,Shop Solar Kits,919,1299.99,88,2026-08-28
anker-4kw-anker-solix-c2000-gen-2-400w-solar-panel,Anker,"Anker SOLIX C2000 Gen2 Portable Power Station | 2,048Wh / 2,400W (4,000W Peak) | 58-Min UltraFast Recharge | Expandable to 4kWh | Choose Your Bundle | 5-Year Warranty - C2000 Gen 2 + 400W Solar Panel",https://offgridempire.com/kits/anker-4kw-anker-solix-c2000-gen-2-400w-solar-panel,1500,0,1500,86,0.73,3.75,400,2048,2400,48,LiFePO4,Shop Solar Kits,1099,1499.99,88,2026-08-28
anker-4kw-anker-solix-c2000-gen-2-400w-solar-panel-car-alterna,Anker,"Anker SOLIX C2000 Gen2 Portable Power Station | 2,048Wh / 2,400W (4,000W Peak) | 58-Min UltraFast Recharge | Expandable to 4kWh | Choose Your Bundle | 5-Year Warranty - C2000 Gen 2 +400W Solar Panel + Car Alternator Charger",https://offgridempire.com/kits/anker-4kw-anker-solix-c2000-gen-2-400w-solar-panel-car-alterna,2048,0,2048,86,1,5.12,400,2048,2400,48,LiFePO4,Shop Solar Kits,1498,2047.99,88,2026-08-28
anker-4kw-anker-solix-c2000-gen-2-expansion-battery,Anker,"Anker SOLIX C2000 Gen2 Portable Power Station | 2,048Wh / 2,400W (4,000W Peak) | 58-Min UltraFast Recharge | Expandable to 4kWh | Choose Your Bundle | 5-Year Warranty - C2000 Gen 2 + Expansion Battery",https://offgridempire.com/kits/anker-4kw-anker-solix-c2000-gen-2-expansion-battery,1699,0,1699,71,0.83,,0,2048,2400,48,LiFePO4,Shop Solar Kits,1198,1698.99,88,2026-08-28
anker-4kw-anker-solix-c2000-gen-2-expansion-battery-car-altern,Anker,"Anker SOLIX C2000 Gen2 Portable Power Station | 2,048Wh / 2,400W (4,000W Peak) | 58-Min UltraFast Recharge | Expandable to 4kWh | Choose Your Bundle | 5-Year Warranty - C2000 Gen 2 + Expansion Battery + Car Alternator Charger",https://offgridempire.com/kits/anker-4kw-anker-solix-c2000-gen-2-expansion-battery-car-altern,2199,0,2199,71,1.07,,0,2048,2400,48,LiFePO4,Shop Solar Kits,1647.99,2198.98,88,2026-08-28
anker-4kw-anker-solix-c2000-gen-2-main-unit-only,Anker,"Anker SOLIX C2000 Gen2 Portable Power Station | 2,048Wh / 2,400W (4,000W Peak) | 58-Min UltraFast Recharge | Expandable to 4kWh | Choose Your Bundle | 5-Year Warranty - C2000 Gen 2 [Main Unit Only]",https://offgridempire.com/kits/anker-4kw-anker-solix-c2000-gen-2-main-unit-only,1000,0,1000,71,0.49,,0,2048,2400,48,LiFePO4,Shop Solar Kits,699,999.99,88,2026-08-28
anker-6000w-anker-2-x-f3800-double-power-hub,Anker,"Anker F3800 - 3,840Wh / 6,000W Solar Power Station | 1,600W Solar Input | Choose Your Custom Bundle | 5-Year Warranty | Complete Solar Kit - 2 x F3800 + Double Power Hub",https://offgridempire.com/kits/anker-6000w-anker-2-x-f3800-double-power-hub,4197,0,4197,71,1.09,0.7,6000,3840,6000,48,LiFePO4,Shop Solar Kits,4197,5599,88,2026-08-28
anker-6000w-anker-double-kit-2-x-200w-24v-rigid-panels,Anker,"Anker F3800 - 3,840Wh / 6,000W Solar Power Station | 1,600W Solar Input | Choose Your Custom Bundle | 5-Year Warranty | Complete Solar Kit - Double Kit [2 x 200W 24V Rigid Panels]",https://offgridempire.com/kits/anker-6000w-anker-double-kit-2-x-200w-24v-rigid-panels,2242,0,2242,71,0.58,0.37,6000,3840,6000,24,LiFePO4,Shop Solar Kits,2242.23,3189,89,2026-08-28
anker-6000w-anker-f3800-expansion-battery,Anker,"Anker F3800 - 3,840Wh / 6,000W Solar Power Station | 1,600W Solar Input | Choose Your Custom Bundle | 5-Year Warranty | Complete Solar Kit - F3800 + Expansion Battery",https://offgridempire.com/kits/anker-6000w-anker-f3800-expansion-battery,3599,0,3599,71,0.94,0.6,6000,3840,6000,48,LiFePO4,Shop Solar Kits,3098,4499,90,2026-08-28
anker-6000w-anker-f3800-main-unit-only,Anker,"Anker F3800 - 3,840Wh / 6,000W Solar Power Station | 1,600W Solar Input | Choose Your Custom Bundle | 5-Year Warranty | Complete Solar Kit - F3800 [Main Unit Only]",https://offgridempire.com/kits/anker-6000w-anker-f3800-main-unit-only,1999,0,1999,71,0.52,0.33,6000,3840,6000,48,LiFePO4,Shop Solar Kits,1899,3499,90,2026-08-28
anker-6000w-anker-nomad-kit-2-x-200w-folding-panels,Anker,"Anker F3800 - 3,840Wh / 6,000W Solar Power Station | 1,600W Solar Input | Choose Your Custom Bundle | 5-Year Warranty | Complete Solar Kit - Nomad Kit [2 x 200W Folding Panels]",https://offgridempire.com/kits/anker-6000w-anker-nomad-kit-2-x-200w-folding-panels,2422,0,2422,71,0.63,0.4,6000,3840,6000,48,LiFePO4,Shop Solar Kits,2422.12,3889,90,2026-08-28
anker-6000w-anker-quad-kit-4-x-200w-24v-rigid-panels,Anker,"Anker F3800 - 3,840Wh / 6,000W Solar Power Station | 1,600W Solar Input | Choose Your Custom Bundle | 5-Year Warranty | Complete Solar Kit - Quad Kit [4 x 200W 24V Rigid Panels]",https://offgridempire.com/kits/anker-6000w-anker-quad-kit-4-x-200w-24v-rigid-panels,2626,0,2626,71,0.68,0.44,6000,3840,6000,24,LiFePO4,Shop Solar Kits,2625.56,4139,90,2026-08-28
anker-600w-anker-solix-c1000-gen-2-main-unit-only,Anker,"Anker SOLIX C1000 Gen2 Portable Power Station | 1,024Wh / 2,000W | 49-Min UltraFast Recharge | 600W Solar Input | Choose Your Bundle Option | 5-Year Warranty - C1000 Gen 2 [Main Unit Only]",https://offgridempire.com/kits/anker-600w-anker-solix-c1000-gen-2-main-unit-only,530,0,530,86,0.52,0.88,600,1024,2000,48,LiFePO4,Shop Solar Kits,399,549.99,87,2026-08-28
anker-6400w-plus-2-x-f3800p-double-voltage-hub,Anker,"Anker F3800 [PLUS] Dual Kits - 7,680Wh / 6,000W | 120V/240V Output | 6,400W Solar Input | Choose Your Bundle Option | 5-Year Warranty - 2 x F3800P + Double Voltage Hub",https://offgridempire.com/kits/anker-6400w-plus-2-x-f3800p-double-voltage-hub,4797,0,4797,86,0.62,0.75,6400,7680,6000,48,LiFePO4,Shop Solar Kits,4797,4997,85,2026-08-28
anker-6400w-plus-2-x-f3800p-home-power-panel-sub-panel,Anker,"Anker F3800 [PLUS] Dual Kits - 7,680Wh / 6,000W | 120V/240V Output | 6,400W Solar Input | Choose Your Bundle Option | 5-Year Warranty - 2 x F3800P + Home Power Panel & Sub Panel",https://offgridempire.com/kits/anker-6400w-plus-2-x-f3800p-home-power-panel-sub-panel,6798,0,6798,86,0.89,1.06,6400,7680,6000,48,LiFePO4,Shop Solar Kits,6798,6798,85,2026-08-28
anker-6400w-plus-backup-kit-20-x-200w-rigid-panels-2-x-xp,Anker,"Anker F3800 [PLUS] Dual Kits - 7,680Wh / 6,000W | 120V/240V Output | 6,400W Solar Input | Choose Your Bundle Option | 5-Year Warranty - Backup Kit [20 x 200W Rigid Panels + 2 x XP Batteries]",https://offgridempire.com/kits/anker-6400w-plus-backup-kit-20-x-200w-rigid-panels-2-x-xp,10852,0,10852,86,1.41,1.7,6400,7680,6000,48,LiFePO4,Shop Solar Kits,10852.34,14999,86,2026-08-28
anker-6400w-plus-backup-kit-pro-24-x-200w-rigid-panels-4,Anker,"Anker F3800 [PLUS] Dual Kits - 7,680Wh / 6,000W | 120V/240V Output | 6,400W Solar Input | Choose Your Bundle Option | 5-Year Warranty - Backup Kit Pro [24 x 200W Rigid Panels + 4 x XP Batteries]",https://offgridempire.com/kits/anker-6400w-plus-backup-kit-pro-24-x-200w-rigid-panels-4,14045,0,14045,86,1.83,2.19,6400,7680,6000,48,LiFePO4,Shop Solar Kits,14045.23,17549,86,2026-08-28
bluetti-1800w-bluetti-rv-basic-solution-set-rv5-power-hub-b4810-b,Bluetti,"BLUETTI RV5 - Modular RV Solar System | 5,000W | 120V | Off-Grid Ready | UL Certified | 5-Year Warranty - Basic Solution Set [RV5 Power Hub + B4810 Battery]",https://offgridempire.com/kits/bluetti-1800w-bluetti-rv-basic-solution-set-rv5-power-hub-b4810-b,2799,0,2799,86,0.55,1.55,1800,5120,5000,12,LiFePO4,Shop Solar Kits,2799,2799,87,2026-08-28
bluetti-1800w-bluetti-rv-rv5-power-hub-unit-only,Bluetti,"BLUETTI RV5 - Modular RV Solar System | 5,000W | 120V | Off-Grid Ready | UL Certified | 5-Year Warranty - RV5 Power Hub [Unit Only]",https://offgridempire.com/kits/bluetti-1800w-bluetti-rv-rv5-power-hub-unit-only,1299,0,1299,86,0.25,0.72,1800,5120,5000,48,LiFePO4,Shop Solar Kits,1299,1299,87,2026-08-28
bluetti-1800w-bluetti-rv-smart-solution-set-rv5-power-hub-b4810-b,Bluetti,"BLUETTI RV5 - Modular RV Solar System | 5,000W | 120V | Off-Grid Ready | UL Certified | 5-Year Warranty - Smart Solution Set [RV5 Power Hub+ B4810 Battery + Epanel + Epad]",https://offgridempire.com/kits/bluetti-1800w-bluetti-rv-smart-solution-set-rv5-power-hub-b4810-b,3699,0,3699,86,0.72,2.06,1800,5120,5000,48,LiFePO4,Shop Solar Kits,3699,3699,87,2026-08-28
bluetti-200w-ac50p,Bluetti,"BLUETTI PREMIUM 50 [AC50P] Portable Power Station | 700W / 504Wh LiFePO4 | Turbo-Charge, UPS, App Control | 3,000 Cycles, 2-Year Warranty",https://offgridempire.com/kits/bluetti-200w-ac50p,359,0,359,86,0.71,1.79,200,504,700,48,LiFePO4,Shop Solar Kits,319,359,87,2026-08-28
bluetti-30000w-apex-300-apex300-2-x-b300k2,Bluetti,"BLUETTI [APEX 300] Modular Power Station | 3,840W / 2,765Wh | 120V/240V Dual Voltage | 5-Year Warranty | Choose Your Bundle - APEX300 + 2 x  B300K2",https://offgridempire.com/kits/bluetti-30000w-apex-300-apex300-2-x-b300k2,3399,0,3399,86,1.23,0.11,30000,2765,3840,48,LiFePO4,Shop Solar Kits,1599,3399,86,2026-08-28
bluetti-30000w-apex-300-apex300-b300k2,Bluetti,"BLUETTI [APEX 300] Modular Power Station | 3,840W / 2,765Wh | 120V/240V Dual Voltage | 5-Year Warranty | Choose Your Bundle - APEX300 + B300K2",https://offgridempire.com/kits/bluetti-30000w-apex-300-apex300-b300k2,2499,0,2499,86,0.9,0.08,30000,2765,3840,48,LiFePO4,Shop Solar Kits,1599,2499,86,2026-08-28
bluetti-30000w-apex-300-apex300-basecamp-kit-4-x-200w-rigid-pane,Bluetti,"BLUETTI [APEX 300] Modular Power Station | 3,840W / 2,765Wh | 120V/240V Dual Voltage | 5-Year Warranty | Choose Your Bundle - APEX300 Basecamp Kit [4 x 200W Rigid Panel + EMP Bag]",https://offgridempire.com/kits/bluetti-30000w-apex-300-apex300-basecamp-kit-4-x-200w-rigid-pane,3929,0,3929,86,1.42,0.13,30000,2765,3840,48,LiFePO4,Shop Solar Kits,1599,3929,86,2026-08-28
bluetti-30000w-apex-300-apex300-hex-kit-6-x-200w-rigid-panels,Bluetti,"BLUETTI [APEX 300] Modular Power Station | 3,840W / 2,765Wh | 120V/240V Dual Voltage | 5-Year Warranty | Choose Your Bundle - APEX300 Hex Kit [6 x 200W Rigid Panels]",https://offgridempire.com/kits/bluetti-30000w-apex-300-apex300-hex-kit-6-x-200w-rigid-panels,3789,0,3789,86,1.37,0.13,30000,2765,3840,48,LiFePO4,Shop Solar Kits,1599,3789,86,2026-08-28
bluetti-30000w-apex-300-apex300-main-unit-only,Bluetti,"BLUETTI [APEX 300] Modular Power Station | 3,840W / 2,765Wh | 120V/240V Dual Voltage | 5-Year Warranty | Choose Your Bundle - APEX300 [Main Unit Only]",https://offgridempire.com/kits/bluetti-30000w-apex-300-apex300-main-unit-only,1599,0,1599,86,0.58,0.05,30000,2765,3840,12,Unknown,Shop Solar Kits,1599,1599,86,2026-08-28
bluetti-30000w-apex-300-apex300-nomad-kit-2-x-200w-rigid-panels,Bluetti,"BLUETTI [APEX 300] Modular Power Station | 3,840W / 2,765Wh | 120V/240V Dual Voltage | 5-Year Warranty | Choose Your Bundle - APEX300 Nomad Kit [2 x 200W Rigid Panels]",https://offgridempire.com/kits/bluetti-30000w-apex-300-apex300-nomad-kit-2-x-200w-rigid-panels,2929,0,2929,86,1.06,0.1,30000,2765,3840,48,LiFePO4,Shop Solar Kits,1599,2929,86,2026-08-28
bluetti-30000w-apex-300-apex300-platinum-kit-2-x-apex300-6-x-b30,Bluetti,"BLUETTI [APEX 300] Modular Power Station | 3,840W / 2,765Wh | 120V/240V Dual Voltage | 5-Year Warranty | Choose Your Bundle - APEX300 Platinum Kit [2 x Apex300 + 6 x B300K2 + 12 x 200W Rigid Solar Panel]",https://offgridempire.com/kits/bluetti-30000w-apex-300-apex300-platinum-kit-2-x-apex300-6-x-b30,11889,0,11889,86,4.3,0.4,30000,2765,3840,48,LiFePO4,Shop Solar Kits,1599,11889,86,2026-08-28
bluetti-30000w-apex-300-apex300-quad-kit-4-x-200w-rigid-panels,Bluetti,"BLUETTI [APEX 300] Modular Power Station | 3,840W / 2,765Wh | 120V/240V Dual Voltage | 5-Year Warranty | Choose Your Bundle - APEX300 Quad Kit [4 x 200W Rigid Panels]",https://offgridempire.com/kits/bluetti-30000w-apex-300-apex300-quad-kit-4-x-200w-rigid-panels,3399,0,3399,86,1.23,0.11,30000,2765,3840,48,LiFePO4,Shop Solar Kits,1599,3399,86,2026-08-28
bluetti-500w-ac180p-basecamp-kit-1-x-200w-folding-panels-emp,Bluetti,"BLUETTI Premium 150 [AC180P] Portable Power Station + Choose Your Custom Your Custom | 3,500 Cycles | 5‑Year Warranty | Complete Solar Generator Kit - Basecamp Kit [1 x 200W Folding Panels + EMP Bag]",https://offgridempire.com/kits/bluetti-500w-ac180p-basecamp-kit-1-x-200w-folding-panels-emp,1189,0,1189,86,0.83,2.38,500,1440,1800,48,LiFePO4,Shop Solar Kits,1189,1349,89,2026-08-28
